20123025,Gumba
20123034,Jyamire
20123036,Kalika
20123055,Pipaldanda
20123004,Banskharka
20123044,Mahankal
20123078,Thumpakhar
20123074,Thokarpa
20123072,Thampalchhap
20123071,Thakani
20123066,Syaulebazar
20123064,Sipalkavre
20123029,Helumbu
20123062,Sindhukot
20123061,Sikharpur
20123058,Sangachok
20123054,Petaku
20123053,Pangtang
20123052,Palchok
20123046,Mankha
20123041,Langarche
20123038,Kiwool
20123035,Kadambas
20123033,Jethal
20123027,Hagam
20123023,Ghuskun
20123022,Ghorthali
20123019,Fulpingkatti
20123014,Choutara
20123011,Bhotenamlang
20123012,Bhotechaur
20123009,Bhimtar
20123005,Baramchi
20123003,Bansbari
20123002,Badegau
20123001,Atarpur
20123057,Ramche
20123008,Batase
20123006,Barhabise
20123010,Bhotasipa
20123013,Choukati
20123015,Dhumthang
20123016,Dubachour
20123017,Fatakshila
20123018,Fulpingdandagau
20123065,Sunkhani
20123068,Tatopani
20123049,Motang
20123079,Yamunadanda
20123077,Thulosirubari
20123076,Thulopakhar
20123073,Thanpalkot
20123070,Tekanpur
20123069,Tauthali
20123067,Talramarang
20123063,Sipapokhare
20123060,Selang
20123059,Sanusiruwari
20123056,Piskar
20123051,Pagretar
20123050,Nawalpur
20123048,Melamchi
20123047,Marming
20123045,Maneswor
20123040,Kunchok
20123039,Kubhinde
20123037,Karthali
20123032,Jalbire
20123031,Irkhu
20123030,Ichok
20123028,Haibung
20123026,Gunsakot
20123021,Gati
20517040,Gopalpur
20517078,Paterwa
20517085,Sapahi
20517076,Pachaharwa
20517087,Shantipur
20517074,Nanupatti
20517072,Nagaraeen
20517068,Marchai Jhitakaiya
20517065,Mahuwa (Pra.Ko)
20517052,Kajararamaul
20517049,Jhatiyahi
20517052,Kajararamaul
20517043,Hariharpur
20517040,Gopalpur
20517039,Godar
20517033,Digambarpur
20517032,Dhanusadham
20517030,Dhalkebar
20517025,D.Govindapur
20517020,Bhutahipaterwa
20517019,Bhuchakrapur
20517018,Bharatpur
20517017,Begadawar
20517015,Bateswor
20517012,Baramajhiya
